"id","date","chronological_band","polity","event","core_sources","source_caveat","actioner_representation","spatial_scope","first_depiction_file"
"ML-1628-007","1628（崇祯元年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯元年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1628-008","1628（崇祯元年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","旱灾、蝗灾、疫病、河患与赈济的本年材料连接环境和社会压力，死亡与流离数字须谨慎处理。","《崇祯长编》崇祯元年条及《明史·思宗本纪》；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-001","1629（崇祯二年）冬","1621-1644_tianqi_chongzhen","明、后金（清）与辽东诸势力","己巳事变：后金军队攻破长城，掠夺北京周边地区","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-002","1629（崇祯二年）","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","崇祯皇帝削减帝国邮政经费，导致山西失业邮政工人叛乱","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明会典》相关条目；地方志、黄册/契约/河工材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-003","1629（崇祯二年）","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","She-An叛乱：叛军被击败","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-004","1629（崇祯二年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-005","1629（崇祯二年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽东防务、后金（清）军事行动和流动作战集团的本年记录标记多战场互动，军数和胜败须保留分歧。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;frontier_polities_and_communities;insurgents_and_mobile_groups","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-006","1629（崇祯二年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽东防务、后金（清）军事行动和流动作战集团的本年记录标记多战场互动，军数和胜败须保留分歧。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;frontier_polities_and_communities;insurgents_and_mobile_groups","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-007","1629（崇祯二年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1629-008","1629（崇祯二年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。","《崇祯长编》崇祯二年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1630-001","1630（崇祯三年）夏","1621-1644_tianqi_chongzhen","明、后金（清）与辽东诸势力","稷巳之变：后金军队撤退","《崇祯长编》崇祯三年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1630-002","1630（崇祯三年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯三年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1630-003","1630（崇祯三年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","旱灾、蝗灾、疫病、河患与赈济的本年材料连接环境和社会压力，死亡与流离数字须谨慎处理。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯三年条及《明史·思宗本纪》；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1630-005","1630（崇祯三年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯三年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1630-006","1630（崇祯三年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：同年地方材料所见的执行范围）","《崇祯长编》崇祯三年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对同年地方材料所见的执行范围。","court_and_officials;armed_forces;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1630-007","1630（崇祯三年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","旱灾、蝗灾、疫病、河患与赈济的本年材料连接环境和社会压力，死亡与流离数字须谨慎处理。（材料核查重点：同年地方材料所见的执行范围）","《崇祯长编》崇祯三年条及《明史·思宗本纪》；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对同年地方材料所见的执行范围。","court_and_officials;armed_forces;local_society_and_elites","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1631-001","1631（崇祯四年）四月","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","叛军占领平度","《崇祯长编》崇祯四年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1631-002","1631（崇祯四年）十一月21日","1621-1644_tianqi_chongzhen","明、后金（清）与辽东诸势力","大凌河之战：后金夺取大凌河","《崇祯长编》崇祯四年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1631-003","1631（崇祯四年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯四年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1631-004","1631（崇祯四年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯四年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1631-005","1631（崇祯四年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯四年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1631-006","1631（崇祯四年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯四年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1631-007","1631（崇祯四年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。（材料核查重点：同年地方材料所见的执行范围）","《崇祯长编》崇祯四年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对同年地方材料所见的执行范围。","court_and_officials;armed_forces;local_society_and_elites","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1632-001","1632（崇祯五年）二月22日","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","吴桥兵变：山东部队兵变攻克邓州","《崇祯长编》崇祯五年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1632-002","1632（崇祯五年）","1621-1644_tianqi_chongzhen","明与海上、朝贡相关政权","西班牙马尼拉与中国的贸易额每年达到200万比索","《崇祯长编》崇祯五年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;maritime_and_foreign_polities;fiscal_and_commercial_actors","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1632-003","1632（崇祯五年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","明朝的防御规划者建造了一些星堡，但在中国并没有流行起来。","《崇祯长编》崇祯五年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1632-004","1632（崇祯五年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽饷、剿饷、练饷及地方征解的本年文书显示财政负担，定额、征收与实际流向不得混为一谈。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯五年条及《明史·思宗本纪》；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1632-005","1632（崇祯五年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","旱灾、蝗灾、疫病、河患与赈济的本年材料连接环境和社会压力，死亡与流离数字须谨慎处理。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯五年条及《明史·思宗本纪》；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1632-006","1632（崇祯五年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","旱灾、蝗灾、疫病、河患与赈济的本年材料连接环境和社会压力，死亡与流离数字须谨慎处理。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯五年条及《明史·思宗本纪》；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1632-007","1632（崇祯五年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽饷、剿饷、练饷及地方征解的本年文书显示财政负担，定额、征收与实际流向不得混为一谈。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯五年条及《明史·思宗本纪》；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1633-001","1633（崇祯六年）四月","1621-1644_tianqi_chongzhen","明、后金（清）与辽东诸势力","吴桥兵变：山东叛军投奔后金","《崇祯长编》崇祯六年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities;local_society_and_elites","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1633-003","1633（崇祯六年）夏","1621-1644_tianqi_chongzhen","明、后金（清）与辽东诸势力","围攻旅顺：后金占领旅顺","《崇祯长编》崇祯六年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1633-004","1633（崇祯六年）十月22日","1621-1644_tianqi_chongzhen","明与海上、朝贡相关政权","辽罗湾海战：明军在金门岛附近击败荷兰海盗船队","《崇祯长编》崇祯六年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1633-005","1633（崇祯六年）十二月27日","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","叛军占领绵芝","《崇祯长编》崇祯六年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1633-006","1633（崇祯六年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。","《崇祯长编》崇祯六年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1633-007","1633（崇祯六年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽东防务、后金（清）军事行动和流动作战集团的本年记录标记多战场互动，军数和胜败须保留分歧。","《崇祯长编》崇祯六年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities;insurgents_and_mobile_groups","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1634-001","1634（崇祯七年）九月14日","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","桐城叛乱爆发","《崇祯长编》崇祯七年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1634-002","1634（崇祯七年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。","《崇祯长编》崇祯七年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1634-003","1634（崇祯七年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽饷、剿饷、练饷及地方征解的本年文书显示财政负担，定额、征收与实际流向不得混为一谈。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯七年条及《明史·思宗本纪》；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1634-004","1634（崇祯七年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽东防务、后金（清）军事行动和流动作战集团的本年记录标记多战场互动，军数和胜败须保留分歧。","《崇祯长编》崇祯七年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities;insurgents_and_mobile_groups","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1634-005","1634（崇祯七年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。","《崇祯长编》崇祯七年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1634-006","1634（崇祯七年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽饷、剿饷、练饷及地方征解的本年文书显示财政负担，定额、征收与实际流向不得混为一谈。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯七年条及《明史·思宗本纪》；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1634-007","1634（崇祯七年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。","《崇祯长编》崇祯七年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1635-001","1635（崇祯八年）三月","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","叛军占领凤阳","《崇祯长编》崇祯八年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1635-002","1635（崇祯八年）八月","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","明军在甘肃被叛军击败","《崇祯长编》崇祯八年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1635-003","1635（崇祯八年）九月","1621-1644_tianqi_chongzhen","明与地方反抗、流动作战集团","李自成山西起义军","《崇祯长编》崇祯八年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1635-004","1635（崇祯八年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","明代使用望远镜来瞄准火炮。","《崇祯长编》崇祯八年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
