"id","date","polity","event","confidence","core_sources","modern_direction","cause","consequence","target","evidence_type","source_locator","source_caveat","tier"
EH-DENSE-0204,肃宗孝章帝纪：三年,东汉,夏四月己巳，罢常山呼扨石臼河漕,纪年见于传世史书；细节待交叉核验,《后汉书》·肃宗孝章帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·肃宗孝章帝纪 第三，三年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0205,孝和孝殇帝纪：永元元年春三月,东汉,遣左谷蠡王师子出鸡鹿塞，击北匈奴于河云北，大破之,纪年见于传世史书；细节待交叉核验,《后汉书》·孝和孝殇帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝和孝殇帝纪 第四，永元元年春三月,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0206,孝安帝纪：二年,东汉,二月乙丑，遣光禄大夫樊准、吕仓分行冀兖二州，禀贷流民,纪年见于传世史书；细节待交叉核验,《后汉书》·孝安帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝安帝纪 第五，二年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0207,孝顺孝冲孝质帝纪：三年,东汉,夏四月癸卯，遣光禄大夫案行汉阳及河内、魏郡、陈留、东郡，禀贷贫人,纪年见于传世史书；细节待交叉核验,《后汉书》·孝顺孝冲孝质帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝顺孝冲孝质帝纪 第六，三年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0208,孝桓帝纪：二年,东汉,六月，改清河为甘陵，立安平王得子经侯理为甘陵王,纪年见于传世史书；细节待交叉核验,《后汉书》·孝桓帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝桓帝纪 第七，二年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0209,孝灵帝纪：熹平元年春三月,东汉,冬十月，渤海王悝被诬谋反，丁亥，悝及妻子皆自杀,纪年见于传世史书；细节待交叉核验,《后汉书》·孝灵帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝灵帝纪 第八，熹平元年春三月,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0210,孝献帝纪：初平元年春正月,东汉,三月，袁术杀杨州刺史陈温，据淮南,纪年见于传世史书；细节待交叉核验,《后汉书》·孝献帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝献帝纪 第九，初平元年春正月,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0211,光武帝纪：二年,东汉,贼数挑战，光武坚营自守；有出卤掠者，辄击取之，绝其彻道,纪年见于传世史书；细节待交叉核验,《后汉书》·光武帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·光武帝纪第一 上，二年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0212,光武帝纪：七年,东汉,冬，卢芳所置朔方太守田飒﹑云中太守乔扈各举郡降,纪年见于传世史书；细节待交叉核验,《后汉书》·光武帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·光武帝纪第一 下，七年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0213,显宗孝明帝纪：二年,东汉,朕以闇陋，奉承大业，亲执珪璧，恭祀天地,纪年见于传世史书；细节待交叉核验,《后汉书》·显宗孝明帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·显宗孝明帝纪 第二，二年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0214,肃宗孝章帝纪：三年,东汉,闰月，西域假司马班超击姑墨，大破之,纪年见于传世史书；细节待交叉核验,《后汉书》·肃宗孝章帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·肃宗孝章帝纪 第三，三年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0215,孝和孝殇帝纪：三年,东汉,皇帝加元服，赐诸侯王、公、将军、特进、中二千石、列侯、宗室子孙在京师奉朝请者黄金，将、大夫、郎吏、从官帛,纪年见于传世史书；细节待交叉核验,《后汉书》·孝和孝殇帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝和孝殇帝纪 第四，三年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0216,孝安帝纪：二年,东汉,夏四月甲寅，汉阳城中火，烧杀三千五百七十人,纪年见于传世史书；细节待交叉核验,《后汉书》·孝安帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝安帝纪 第五，二年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0217,孝顺孝冲孝质帝纪：四年,东汉,三朝之会，朔旦立春，嘉与海内洗心自新,纪年见于传世史书；细节待交叉核验,《后汉书》·孝顺孝冲孝质帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝顺孝冲孝质帝纪 第六，四年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0218,孝桓帝纪：二年,东汉,冬十月，长平陈景自号“黄帝子”，署置官属，又南顿管伯亦称“真人”，并图举兵，悉伏诛,纪年见于传世史书；细节待交叉核验,《后汉书》·孝桓帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝桓帝纪 第七，二年,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0219,孝灵帝纪：熹平元年春三月,东汉,十一月，会稽人许生自称“越王”，寇郡县，遣杨州刺史臧旻、丹阳太守陈夤讨破之,纪年见于传世史书；细节待交叉核验,《后汉书》·孝灵帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝灵帝纪 第八，熹平元年春三月,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0220,孝献帝纪：初平元年春正月,东汉,太尉周忠免，太仆朱鉨为太尉，录尚书事,纪年见于传世史书；细节待交叉核验,《后汉书》·孝献帝纪,东汉朝廷、继承与州郡行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-9-220.tex,retrospective_history,《后汉书》·孝献帝纪 第九，初平元年春正月,《后汉书》为后出官修史；该条保留其纪年，数字、动机与群体称谓须另核。,C
EH-DENSE-0221,党锢列传：熹平五年,东汉与边地、地方社会,熹平五年，永昌太守曹鸾上书大讼党人，言甚方切,纪年见于传世史书；细节待交叉核验,《后汉书》·党锢列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·党锢列传 第五十七，熹平五年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0222,循吏列传：建武二年,东汉与边地、地方社会,飒下车，修庠序之教，设婚姻之礼,纪年见于传世史书；细节待交叉核验,《后汉书》·循吏列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·循吏列传 第六十六，建武二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0223,宦者列传：十四年,东汉与边地、地方社会,帝念觽功美，封为鄛乡侯，食邑千五百户,纪年见于传世史书；细节待交叉核验,《后汉书》·宦者列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·宦者列传 第六十八，十四年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0224,儒林列传：建武五年,东汉与边地、地方社会,建武五年，乃修起太学，稽式古典，笾豆干戚之容，备之于列，服方领习矩步者，委它乎其中,纪年见于传世史书；细节待交叉核验,《后汉书》·儒林列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·儒林列传 第六十九上，建武五年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0225,儒林列传：十二年,东汉与边地、地方社会,泽大怒，以妻干犯斋禁，遂收送诏狱谢罪,纪年见于传世史书；细节待交叉核验,《后汉书》·儒林列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·儒林列传 第六十九下，十二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0226,方术列传：八年,东汉与边地、地方社会,王莽辅政，召为郎，稍迁酒泉都尉,纪年见于传世史书；细节待交叉核验,《后汉书》·方术列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·方术列传 第七十二上，八年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0227,方术列传：元初七年,东汉与边地、地方社会,元初七年，郡界有芝草生，太守刘祗欲上言之，以问□,纪年见于传世史书；细节待交叉核验,《后汉书》·方术列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·方术列传 第七十二下，元初七年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0228,列女传：永平三年,东汉与边地、地方社会,我言而不用，君必谓我不奉教令，则罪在我矣,纪年见于传世史书；细节待交叉核验,《后汉书》·列女传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·列女传 第七十四，永平三年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0229,东夷列传：建武中元二年,东汉与边地、地方社会,建武中元二年，倭奴国奉贡朝贺，使人自称大夫，倭国之极南界也,纪年见于传世史书；细节待交叉核验,《后汉书》·东夷列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·东夷列传 第七十五，建武中元二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0230,南蛮西南夷列传：和帝永元四年冬,东汉与边地、地方社会,和帝永元四年冬，溇中、澧中蛮潭戎等反，燔烧邮亭，杀略吏民，郡兵击破降之,纪年见于传世史书；细节待交叉核验,《后汉书》·南蛮西南夷列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·南蛮西南夷列传 第七十六，和帝永元四年冬,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0231,西羌传：永平元年,东汉与边地、地方社会,永平元年，复遣中郎将窦固、捕虏将军马武等击滇吾于西邯，大破之,纪年见于传世史书；细节待交叉核验,《后汉书》·西羌传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·西羌传 第七十七，永平元年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0232,西域传：九年,东汉与边地、地方社会,于是远国蒙奇、兜勒皆来归服，遣使贡献,纪年见于传世史书；细节待交叉核验,《后汉书》·西域传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·西域传 第七十八，九年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0233,南匈奴列传：二十四年,东汉与边地、地方社会,八部大人共议立比为呼韩邪单于，以其大父尝依汉得安，故欲袭其号,纪年见于传世史书；细节待交叉核验,《后汉书》·南匈奴列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·南匈奴列传 第七十九，二十四年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0234,乌桓鲜卑列传：建武二十一年,东汉与边地、地方社会,建武二十一年，遣伏波将军马援将三千骑出五阮关掩击之,纪年见于传世史书；细节待交叉核验,《后汉书》·乌桓鲜卑列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·乌桓鲜卑列传 第八十，建武二十一年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0235,党锢列传：熹平五年,东汉与边地、地方社会,帝省奏大怒，即诏司隶、益州槛车收鸾，送槐里狱掠杀之,纪年见于传世史书；细节待交叉核验,《后汉书》·党锢列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·党锢列传 第五十七，熹平五年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0236,循吏列传：建武二年,东汉与边地、地方社会,民居深山，滨溪谷，习其风土，不出田租,纪年见于传世史书；细节待交叉核验,《后汉书》·循吏列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·循吏列传 第六十六，建武二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0237,宦者列传：元初元年,东汉与边地、地方社会,桓帝延熹二年，绍封觽曾孙石雠为关内侯,纪年见于传世史书；细节待交叉核验,《后汉书》·宦者列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·宦者列传 第六十八，元初元年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0238,儒林列传：建武五年,东汉与边地、地方社会,天子始冠通天，衣日月，备法物之驾，盛清道之仪，坐明堂而朝髃后，登灵台以望云物，袒割辟雍之上，尊养三老五更,纪年见于传世史书；细节待交叉核验,《后汉书》·儒林列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·儒林列传 第六十九上，建武五年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0239,儒林列传：十二年,东汉与边地、地方社会,诏令定春秋章句，去其复重，以授皇太子,纪年见于传世史书；细节待交叉核验,《后汉书》·儒林列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·儒林列传 第六十九下，十二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0240,方术列传：八年,东汉与边地、地方社会,汝南旧有鸿郄陂，成帝时，丞相翟方进奏毁败之,纪年见于传世史书；细节待交叉核验,《后汉书》·方术列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·方术列传 第七十二上，八年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0241,方术列传：元初七年,东汉与边地、地方社会,檀以为京师当有兵气，其祸发于萧墙,纪年见于传世史书；细节待交叉核验,《后汉书》·方术列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·方术列传 第七十二下，元初七年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0242,列女传：永平三年,东汉与边地、地方社会,兄固着汉书，其八表及天文志未及竟而卒，和帝诏昭就东观臧书阁踵而成之,纪年见于传世史书；细节待交叉核验,《后汉书》·列女传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·列女传 第七十四，永平三年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0243,东夷列传：建武中元二年,东汉与边地、地方社会,安帝永初元年，倭国王帅升等献生口百六十人，愿请见,纪年见于传世史书；细节待交叉核验,《后汉书》·东夷列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·东夷列传 第七十五，建武中元二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0244,南蛮西南夷列传：和帝永元四年冬,东汉与边地、地方社会,安帝元初二年，澧中蛮以郡县徭税失平，怀怨恨，遂结充中诸种二千余人，攻城杀长吏,纪年见于传世史书；细节待交叉核验,《后汉书》·南蛮西南夷列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·南蛮西南夷列传 第七十六，和帝永元四年冬,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0245,西羌传：永平元年,东汉与边地、地方社会,滇吾远引去，余悉散降，徙七千口置三辅,纪年见于传世史书；细节待交叉核验,《后汉书》·西羌传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·西羌传 第七十七，永平元年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0246,西域传：九年,东汉与边地、地方社会,安帝永初元年，频攻围都护任尚、段禧等，朝廷以其险远，难相应赴，诏罢都护,纪年见于传世史书；细节待交叉核验,《后汉书》·西域传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·西域传 第七十八，九年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0247,南匈奴列传：二十五年,东汉与边地、地方社会,遣弟左贤王莫将兵万余人击北单于弟薁鞬左贤王，生获之；又破北单于帐下，并得其觽合万余人，马七千匹、牛羊万头,纪年见于传世史书；细节待交叉核验,《后汉书》·南匈奴列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·南匈奴列传 第七十九，二十五年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0248,乌桓鲜卑列传：建武二十一年,东汉与边地、地方社会,乌桓复尾击援后，援遂晨夜奔归，比入塞，马死者千余匹,纪年见于传世史书；细节待交叉核验,《后汉书》·乌桓鲜卑列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·乌桓鲜卑列传 第八十，建武二十一年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0249,党锢列传：熹平五年,东汉与边地、地方社会,于是又诏州郡更考党人门生故吏父子兄弟，其在位者，免官禁锢，爰及五属,纪年见于传世史书；细节待交叉核验,《后汉书》·党锢列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·党锢列传 第五十七，熹平五年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0250,循吏列传：建武二年,东汉与边地、地方社会,飒乃凿山信道五百余里，列亭传，置邮驿,纪年见于传世史书；细节待交叉核验,《后汉书》·循吏列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·循吏列传 第六十六，建武二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0251,宦者列传：元初元年,东汉与边地、地方社会,元初元年，邓太后以伦久宿卫，封为龙亭侯，邑三百户,纪年见于传世史书；细节待交叉核验,《后汉书》·宦者列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·宦者列传 第六十八，元初元年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0252,儒林列传：建武五年,东汉与边地、地方社会,其后复为功臣子孙、四姓末属别立校舍，搜选高能以受其业，自期门羽林之士，悉令通孝经章句，匈奴亦遣子入学,纪年见于传世史书；细节待交叉核验,《后汉书》·儒林列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·儒林列传 第六十九上，建武五年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0253,儒林列传：十二年,东汉与边地、地方社会,”于是复封恭，而兴遂固辞不受爵，卒于官,纪年见于传世史书；细节待交叉核验,《后汉书》·儒林列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·儒林列传 第六十九下，十二年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
EH-DENSE-0254,方术列传：八年,东汉与边地、地方社会,建武中，太守邓晨欲修复其功，闻杨晓水脉，召与议之,纪年见于传世史书；细节待交叉核验,《后汉书》·方术列传,东汉边疆、地方治理、社会流动与宗教研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/eastern-han/fiscal-frontier-and-local-power.tex,retrospective_history,《后汉书》·方术列传 第七十二上，八年,《后汉书》传志兼具官修分类与后出叙事；地方实践、数字和群体名称须与简牍、碑刻及考古交叉核验。,C
